frame_x,frame_y,frame_u,frame_v,frame_angle,frame_angle_tran
-0.23,0.21,571.9464357,1375.953222,77.04723549,-12.95276451
-0.23,0.22,573.5342102,1405.791063,77.04723549,-12.95276451
-0.23,0.23,574.9098573,1435.727044,77.04723549,-12.95276451
-0.22,-0.22,594.2922246,20.48809699,77.59258147,-12.40741853
-0.22,-0.21,592.9215831,51.33693163,77.59258147,-12.40741853
-0.22,-0.2,591.4192341,82.14827825,77.59258147,-12.40741853
-0.22,-0.19,589.8249583,112.976006,77.59258147,-12.40741853
-0.22,-0.18,588.1740301,143.8630702,77.59258147,-12.40741853
-0.22,-0.17,586.4976025,174.8428331,77.59258147,-12.40741853
-0.22,-0.16,584.8230722,205.9402651,77.59258147,-12.40741853
-0.22,-0.15,583.1744251,237.1730342,77.59258147,-12.40741853
-0.22,-0.14,581.5725619,268.552487,77.59258147,-12.40741853
-0.22,-0.13,580.0356037,300.0845308,77.59258147,-12.40741853
-0.22,-0.12,578.5791788,331.7704205,77.59258147,-12.40741853
-0.22,-0.11,577.2166887,363.6074585,77.59258147,-12.40741853
-0.22,-0.1,575.9595547,395.5896123,77.59258147,-12.40741853
-0.22,-0.09,574.8174453,427.7080571,77.59258147,-12.40741853
-0.22,-0.08,573.7984832,459.9516493,77.59258147,-12.40741853
-0.22,-0.07,572.9094328,492.3073374,77.59258147,-12.40741853
-0.22,-0.06,572.1558678,524.7605161,77.59258147,-12.40741853
-0.22,-0.05,571.5423195,557.2953303,77.59258147,-12.40741853
-0.22,-0.04,571.0724051,589.8949357,77.59258147,-12.40741853
-0.22,-0.03,570.7489359,622.5417204,77.59258147,-12.40741853
-0.22,-0.02,570.5740065,655.2174968,77.59258147,-12.40741853
-0.22,-0.01,570.5490637,687.9036671,77.59258147,-12.40741853
-0.22,0,570.6749557,720.5813709,77.59258147,-12.40741853
-0.22,0.01,570.9519621,753.231619,77.59258147,-12.40741853
-0.22,0.02,571.3798034,785.8354225,77.59258147,-12.40741853
-0.22,0.03,571.9576312,818.3739208,77.59258147,-12.40741853
-0.22,0.04,572.6839988,850.8285162,77.59258147,-12.40741853
-0.22,0.05,573.5568116,883.1810209,77.59258147,-12.40741853
-0.22,0.06,574.5732583,915.4138234,77.59258147,-12.40741853
-0.22,0.07,575.7297217,947.5100791,77.59258147,-12.40741853
-0.22,0.08,577.0216706,979.4539329,77.59258147,-12.40741853
-0.22,0.09,578.4435311,1011.23078,77.59258147,-12.40741853
-0.22,0.1,579.9885388,1042.827568,77.59258147,-12.40741853
-0.22,0.11,581.6485712,1074.233154,77.59258147,-12.40741853
-0.22,0.12,583.4139598,1105.438712,77.59258147,-12.40741853
-0.22,0.13,585.2732831,1136.438212,77.59258147,-12.40741853
-0.22,0.14,587.2131397,1167.228954,77.59258147,-12.40741853
-0.22,0.15,589.2179014,1197.812194,77.59258147,-12.40741853
-0.22,0.16,591.2694469,1228.193838,77.59258147,-12.40741853
-0.22,0.17,593.3468756,1258.385235,77.59258147,-12.40741853
-0.22,0.18,595.4262016,1288.404051,77.59258147,-12.40741853
-0.22,0.19,597.4800282,1318.275258,77.59258147,-12.40741853
-0.22,0.2,599.4772025,1348.032216,77.59258147,-12.40741853
-0.22,0.21,601.3824499,1377.717883,77.59258147,-12.40741853
-0.22,0.22,603.1559898,1407.386126,77.59258147,-12.40741853
-0.22,0.23,604.7531307,1437.103175,77.59258147,-12.40741853
-0.21,-0.22,624.2754029,19.10781707,78.14022088,-11.85977912
-0.21,-0.21,622.7459821,49.81870424,78.14022088,-11.85977912
-0.21,-0.2,621.1127482,80.53241957,78.14022088,-11.85977912
-0.21,-0.19,619.4120129,111.2982779,78.14022088,-11.85977912
-0.21,-0.18,617.6758677,142.1550655,78.14022088,-11.85977912
-0.21,-0.17,615.9325507,173.1323421,78.14022088,-11.85977912
-0.21,-0.16,614.2067958,204.2516226,78.14022088,-11.85977912
-0.21,-0.15,612.5201619,235.527447,78.14022088,-11.85977912
-0.21,-0.14,610.8913439,266.9683425,78.14022088,-11.85977912
-0.21,-0.13,609.3364649,298.5776861,78.14022088,-11.85977912
-0.21,-0.12,607.8693489,330.3544725,78.14022088,-11.85977912
-0.21,-0.11,606.5017757,362.293994,78.14022088,-11.85977912
-0.21,-0.1,605.243716,394.3884399,78.14022088,-11.85977912
-0.21,-0.09,604.103548,426.6274189,78.14022088,-11.85977912
-0.21,-0.08,603.0882558,458.9984138,78.14022088,-11.85977912
-0.21,-0.07,602.2036076,491.487173,78.14022088,-11.85977912
-0.21,-0.06,601.4543162,524.0780452,78.14022088,-11.85977912
-0.21,-0.05,600.8441805,556.7542645,78.14022088,-11.85977912
-0.21,-0.04,600.3762075,589.498191,78.14022088,-11.85977912
-0.21,-0.03,600.0527165,622.2915143,78.14022088,-11.85977912
-0.21,-0.02,599.875423,655.1154247,78.14022088,-11.85977912
-0.21,-0.01,599.8455058,687.9507607,78.14022088,-11.85977912
-0.21,0,599.9636528,720.7781361,78.14022088,-11.85977912
-0.21,0.01,600.2300906,753.5780559,78.14022088,-11.85977912
-0.21,0.02,600.6445927,786.331025,78.14022088,-11.85977912
-0.21,0.03,601.206471,819.0176574,78.14022088,-11.85977912
-0.21,0.04,601.914547,851.6187913,78.14022088,-11.85977912
-0.21,0.05,602.7671047,884.1156173,78.14022088,-11.85977912
-0.21,0.06,603.7618253,916.4898248,78.14022088,-11.85977912
-0.21,0.07,604.8957015,948.723774,78.14022088,-11.85977912
-0.21,0.08,606.1649346,980.8006989,78.14022088,-11.85977912
-0.21,0.09,607.5648117,1012.704948,78.14022088,-11.85977912
-0.21,0.1,609.0895645,1044.422271,78.14022088,-11.85977912
-0.21,0.11,610.7322091,1075.940148,78.14022088,-11.85977912
-0.21,0.12,612.4843671,1107.248191,78.14022088,-11.85977912
-0.21,0.13,614.336068,1138.338587,78.14022088,-11.85977912
-0.21,0.14,616.2755319,1169.206629,78.14022088,-11.85977912
-0.21,0.15,618.2889347,1199.851311,78.14022088,-11.85977912
-0.21,0.16,620.3601534,1230.276012,78.14022088,-11.85977912
-0.21,0.17,622.4704932,1260.489257,78.14022088,-11.85977912
-0.21,0.18,624.598395,1290.505587,78.14022088,-11.85977912
-0.21,0.19,626.7191251,1320.346516,78.14022088,-11.85977912
-0.21,0.2,628.8044452,1350.041606,78.14022088,-11.85977912
-0.21,0.21,630.822264,1379.629641,78.14022088,-11.85977912
-0.21,0.22,632.7362696,1409.159936,78.14022088,-11.85977912
-0.21,0.23,634.5055437,1438.693763,78.14022088,-11.85977912
-0.2,-0.22,654.2833463,17.57515363,78.69006753,-11.30993247
-0.2,-0.21,652.6354841,48.17597273,78.69006753,-11.30993247
-0.2,-0.2,650.9082049,78.81643982,78.69006753,-11.30993247
-0.2,-0.19,649.1345832,109.5416043,78.69006753,-11.30993247
-0.2,-0.18,647.3437479,140.3863549,78.69006753,-11.30993247
-0.2,-0.17,645.5612316,171.3767025,78.69006753,-11.30993247
-0.2,-0.16,643.8093028,202.5309445,78.69006753,-11.30993247
-0.2,-0.15,642.1072803,233.8607157,78.69006753,-11.30993247
-0.2,-0.14,640.4718283,265.3719322,78.69006753,-11.30993247
-0.2,-0.13,638.9172355,297.0656356,78.69006753,-11.30993247
-0.2,-0.12,637.4556746,328.9387425,78.69006753,-11.30993247
-0.2,-0.11,636.0974449,360.9847062,78.69006753,-11.30993247
-0.2,-0.1,634.8511962,393.1940973,78.69006753,-11.30993247
-0.2,-0.09,633.7241356,425.5551083,78.69006753,-11.30993247
-0.2,-0.08,632.7222155,458.0539895,78.69006753,-11.30993247
-0.2,-0.07,631.8503042,490.675422,78.69006753,-11.30993247
-0.2,-0.06,631.1123385,523.4028347,78.69006753,-11.30993247
-0.2,-0.05,630.5114581,556.2186701,78.69006753,-11.30993247
-0.2,-0.04,630.0501223,589.1046073,78.69006753,-11.30993247
-0.2,-0.03,629.7302087,622.0417466,78.69006753,-11.30993247
-0.2,-0.02,629.553094,655.0107629,78.69006753,-11.30993247
-0.2,-0.01,629.5197166,687.9920337,78.69006753,-11.30993247
-0.2,0,629.6306217,720.9657495,78.69006753,-11.30993247
-0.2,0.01,629.8859879,753.9120096,78.69006753,-11.30993247
-0.2,0.02,630.2856366,786.8109137,78.69006753,-11.30993247
-0.2,0.03,630.8290226,819.6426518,78.69006753,-11.30993247
-0.2,0.04,631.5152074,852.3876018,78.69006753,-11.30993247
-0.2,0.05,632.3428145,885.0264385,78.69006753,-11.30993247
-0.2,0.06,633.3099662,917.5402621,78.69006753,-11.30993247
-0.2,0.07,634.4142032,949.9107517,78.69006753,-11.30993247
-0.2,0.08,635.6523858,982.12035,78.69006753,-11.30993247
-0.2,0.09,637.0205772,1014.152486,78.69006753,-11.30993247
-0.2,0.1,638.5139091,1045.99184,78.69006753,-11.30993247
-0.2,0.11,640.126429,1077.624663,78.69006753,-11.30993247
-0.2,0.12,641.8509301,1109.039148,78.69006753,-11.30993247
-0.2,0.13,643.6787622,1140.225864,78.69006753,-11.30993247
-0.2,0.14,645.5996263,1171.178266,78.69006753,-11.30993247
-0.2,0.15,647.6013496,1201.893269,78.69006753,-11.30993247
-0.2,0.16,649.6696434,1232.371916,78.69006753,-11.30993247
-0.2,0.17,651.7878435,1262.620123,78.69006753,-11.30993247
-0.2,0.18,653.9366311,1292.649524,78.69006753,-11.30993247
-0.2,0.19,656.0937377,1322.478417,78.69006753,-11.30993247
-0.2,0.2,658.2336306,1352.132812,78.69006753,-11.30993247
-0.2,0.21,660.3271811,1381.647599,78.69006753,-11.30993247
-0.2,0.22,662.3413146,1411.067826,78.69006753,-11.30993247
-0.19,-0.22,684.369953,15.92986601,79.24203291,-10.75796709
-0.19,-0.21,682.6394304,46.44502939,79.24203291,-10.75796709
-0.19,-0.2,680.8506777,77.03339585,79.24203291,-10.75796709
-0.19,-0.19,679.0337533,107.7360274,79.24203291,-10.75796709
-0.19,-0.18,677.215033,138.5841749,79.24203291,-10.75796709
-0.19,-0.17,675.4175431,169.6005441,79.24203291,-10.75796709
-0.19,-0.16,673.6612755,200.8004414,79.24203291,-10.75796709
-0.19,-0.15,671.9634858,232.192808,79.24203291,-10.75796709
-0.19,-0.14,670.3389751,263.7811463,79.24203291,-10.75796709
-0.19,-0.13,668.8003535,295.5643464,79.24203291,-10.75796709
-0.19,-0.12,667.3582877,327.537418,79.24203291,-10.75796709
-0.19,-0.11,666.0217311,359.6921351,79.24203291,-10.75796709
-0.19,-0.1,664.7981364,392.0175987,79.24203291,-10.75796709
-0.19,-0.09,663.6936526,424.5007238,79.24203291,-10.75796709
-0.19,-0.08,662.7133027,457.1266583,79.24203291,-10.75796709
-0.19,-0.07,661.8611467,489.8791383,79.24203291,-10.75796709
-0.19,-0.06,661.1404259,522.7407872,79.24203291,-10.75796709
-0.19,-0.05,660.553691,555.693365,79.24203291,-10.75796709
-0.19,-0.04,660.1029126,588.7179727,79.24203291,-10.75796709
-0.19,-0.03,659.7895755,621.7952199,79.24203291,-10.75796709
-0.19,-0.02,659.6147547,654.9053611,79.24203291,-10.75796709
-0.19,-0.01,659.5791756,688.0284058,79.24203291,-10.75796709
-0.19,0,659.6832562,721.144211,79.24203291,-10.75796709
-0.19,0.01,659.9271333,754.2325606,79.24203291,-10.75796709
-0.19,0.02,660.3106701,787.2732385,79.24203291,-10.75796709
-0.19,0.03,660.8334487,820.2461015,79.24203291,-10.75796709
-0.19,0.04,661.4947435,853.1311595,79.24203291,-10.75796709
-0.19,0.05,662.2934796,885.9086666,79.24203291,-10.75796709
-0.19,0.06,663.2281722,918.5592326,79.24203291,-10.75796709
-0.19,0.07,664.2968507,951.0639585,79.24203291,-10.75796709
-0.19,0.08,665.4969645,983.4046042,79.24203291,-10.75796709
-0.19,0.09,666.8252721,1015.563793,79.24203291,-10.75796709
-0.19,0.1,668.2777137,1047.525262,79.24203291,-10.75796709
-0.19,0.11,669.849266,1079.274157,79.24203291,-10.75796709
-0.19,0.12,671.5337804,1110.797395,79.24203291,-10.75796709
-0.19,0.13,673.3238039,1142.084076,79.24203291,-10.75796709
-0.19,0.14,675.2103832,1173.125975,79.24203291,-10.75796709
-0.19,0.15,677.1828517,1203.9181,79.24203291,-10.75796709
-0.19,0.16,679.228599,1234.459343,79.24203291,-10.75796709
-0.19,0.17,681.3328244,1264.753204,79.24203291,-10.75796709
-0.19,0.18,683.478272,1294.808627,79.24203291,-10.75796709
-0.19,0.19,685.64495,1324.640917,79.24203291,-10.75796709
-0.19,0.2,687.8098322,1354.272779,79.24203291,-10.75796709
-0.19,0.21,689.9465426,1383.735465,79.24203291,-10.75796709
-0.19,0.22,692.025023,1413.070037,79.24203291,-10.75796709
-0.18,-0.22,714.5782014,14.20720969,79.79602628,-10.20397372
-0.18,-0.21,712.7966281,44.65794839,79.79602628,-10.20397372
-0.18,-0.2,710.9750742,75.21240074,79.79602628,-10.20397372
-0.18,-0.19,709.1407908,105.9079089,79.79602628,-10.20397372
-0.18,-0.18,707.3176007,136.7723357,79.79602628,-10.20397372
-0.18,-0.17,705.5262128,167.8253138,79.79602628,-10.20397372
-0.18,-0.16,703.7845214,199.0793753,79.79602628,-10.20397372
-0.18,-0.15,702.1078881,230.5409691,79.79602628,-10.20397372
-0.18,-0.14,700.5094086,262.2113705,79.79602628,-10.20397372
-0.18,-0.13,699.0001632,294.0874914,79.79602628,-10.20397372
-0.18,-0.12,697.5894505,326.1625957,79.79602628,-10.20397372
-0.18,-0.11,696.2850059,358.4269271,79.79602628,-10.20397372
-0.18,-0.1,695.0932029,390.8682552,79.79602628,-10.20397372
-0.18,-0.09,694.0192391,423.4723464,79.79602628,-10.20397372
-0.18,-0.08,693.0673059,456.2233657,79.79602628,-10.20397372
-0.18,-0.07,692.2407417,489.1042154,79.79602628,-10.20397372
-0.18,-0.06,691.542169,522.0968182,79.79602628,-10.20397372
-0.18,-0.05,690.9736158,555.1823492,79.79602628,-10.20397372
-0.18,-0.04,690.5366207,588.341424,79.79602628,-10.20397372
-0.18,-0.03,690.2323212,621.5542502,79.79602628,-10.20397372
-0.18,-0.02,690.0615267,654.800746,79.79602628,-10.20397372
-0.18,-0.01,690.0247751,688.0606348,79.79602628,-10.20397372
-0.18,0,690.1223727,721.3135207,79.79602628,-10.20397372
-0.18,0.01,690.3544192,754.5389509,79.79602628,-10.20397372
-0.18,0.02,690.720815,787.7164728,79.79602628,-10.20397372
-0.18,0.03,691.2212537,820.8256905,79.79602628,-10.20397372
-0.18,0.04,691.8551974,853.8463274,79.79602628,-10.20397372
-0.18,0.05,692.6218366,886.7583017,79.79602628,-10.20397372
-0.18,0.06,693.5200339,919.5418209,79.79602628,-10.20397372
-0.18,0.07,694.5482508,952.1775007,79.79602628,-10.20397372
-0.18,0.08,695.7044592,984.6465161,79.79602628,-10.20397372
-0.18,0.09,696.9860365,1016.93079,79.79602628,-10.20397372
-0.18,0.1,698.3896445,1049.013224,79.79602628,-10.20397372
-0.18,0.11,699.9110917,1080.877985,79.79602628,-10.20397372
-0.18,0.12,701.5451805,1112.510837,79.79602628,-10.20397372
-0.18,0.13,703.2855372,1143.899551,79.79602628,-10.20397372
-0.18,0.14,705.1244268,1175.03437,79.79602628,-10.20397372
-0.18,0.15,707.0525504,1205.908558,79.79602628,-10.20397372
-0.18,0.16,709.0588279,1236.519028,79.79602628,-10.20397372
-0.18,0.17,711.1301635,1266.867054,79.79602628,-10.20397372
-0.18,0.18,713.2511955,1296.959086,79.79602628,-10.20397372
-0.18,0.19,715.4040298,1326.807654,79.79602628,-10.20397372
-0.18,0.2,717.5679573,1356.432394,79.79602628,-10.20397372
-0.18,0.21,719.7191555,1385.861166,79.79602628,-10.20397372
-0.18,0.22,721.8303729,1415.131313,79.79602628,-10.20397372
-0.17,-0.22,744.9414715,12.438321,80.35195468,-9.648045316
-0.17,-0.21,743.1366528,42.84295286,80.35195468,-9.648045316
-0.17,-0.2,741.3074191,73.37897352,80.35195468,-9.648045316
-0.17,-0.19,739.4784134,104.0802628,80.35195468,-9.648045316
-0.17,-0.18,737.6710941,134.9715351,80.35195468,-9.648045316
-0.17,-0.17,735.9040321,166.0695726,80.35195468,-9.648045316
-0.17,-0.16,734.1931934,197.3843397,80.35195468,-9.648045316
-0.17,-0.15,732.5522054,228.9199838,80.35195468,-9.648045316
-0.17,-0.14,730.992609,260.6757305,80.35195468,-9.648045316
-0.17,-0.13,729.524095,292.6466766,80.35195468,-9.648045316
-0.17,-0.12,728.1547247,324.8244912,80.35195468,-9.648045316
-0.17,-0.11,726.8911365,357.1980268,80.35195468,-9.648045316
-0.17,-0.1,725.7387361,389.7538501,80.35195468,-9.648045316
-0.17,-0.09,724.7018717,422.4766975,80.35195468,-9.648045316
-0.17,-0.08,723.783995,455.3498604,80.35195468,-9.648045316
-0.17,-0.07,722.9878049,488.3555095,80.35195468,-9.648045316
-0.17,-0.06,722.3153781,521.4749606,80.35195468,-9.648045316
-0.17,-0.05,721.768283,554.6888921,80.35195468,-9.648045316
-0.17,-0.04,721.347679,587.9775174,80.35195468,-9.648045316
-0.17,-0.03,721.0544002,621.3207196,80.35195468,-9.648045316
-0.17,-0.02,720.8890243,654.6981558,80.35195468,-9.648045316
-0.17,-0.01,720.8519258,688.089335,80.35195468,-9.648045316
-0.17,0,720.943314,721.4736784,80.35195468,-9.648045316
-0.17,0.01,721.1632564,754.8305662,80.35195468,-9.648045316
-0.17,0.02,721.5116855,788.1393786,80.35195468,-9.648045316
-0.17,0.03,721.988392,821.3795367,80.35195468,-9.648045316
-0.17,0.04,722.5930013,854.5305496,80.35195468,-9.648045316
-0.17,0.05,723.324936,887.5720743,80.35195468,-9.648045316
-0.17,0.06,724.1833616,920.483994,80.35195468,-9.648045316
-0.17,0.07,725.167119,953.2465221,80.35195468,-9.648045316
-0.17,0.08,726.2746397,985.8403369,80.35195468,-9.648045316
-0.17,0.09,727.5038471,1018.246754,80.35195468,-9.648045316
-0.17,0.1,728.852042,1050.447945,80.35195468,-9.648045316
-0.17,0.11,730.3157731,1082.4272,80.35195468,-9.648045316
-0.17,0.12,731.8906919,1114.169257,80.35195468,-9.648045316
-0.17,0.13,733.5713927,1145.660681,80.35195468,-9.648045316
-0.17,0.14,735.3512374,1176.890325,80.35195468,-9.648045316
-0.17,0.15,737.2221643,1207.849859,80.35195468,-9.648045316
-0.17,0.16,739.1744829,1238.534379,80.35195468,-9.648045316
-0.17,0.17,741.1966522,1268.943111,80.35195468,-9.648045316
-0.17,0.18,743.2750448,1299.080202,80.35195468,-9.648045316
-0.17,0.19,745.3936947,1328.955616,80.35195468,-9.648045316
-0.17,0.2,747.534031,1358.586136,80.35195468,-9.648045316
-0.17,0.21,749.6745953,1387.996477,80.35195468,-9.648045316
-0.17,0.22,751.7907446,1417.220517,80.35195468,-9.648045316
-0.16,-0.22,775.4847473,10.65058198,80.90972308,-9.090276921
-0.16,-0.21,773.681031,41.02476333,80.90972308,-9.090276921
-0.16,-0.2,771.8660198,71.55537085,80.90972308,-9.090276921
-0.16,-0.19,770.0619361,102.2730702,80.90972308,-9.090276921
-0.16,-0.18,768.2880522,133.1996575,80.90972308,-9.090276921
-0.16,-0.17,766.5609706,164.3492778,80.90972308,-9.090276921
-0.16,-0.16,764.8948889,195.7295246,80.90972308,-9.090276921
-0.16,-0.15,763.3018514,227.342426,80.90972308,-9.090276921
-0.16,-0.14,761.7919862,259.1853247,80.90972308,-9.090276921
-0.16,-0.13,760.3737268,291.2516571,80.90972308,-9.090276921
-0.16,-0.12,759.0540211,323.5316383,80.90972308,-9.090276921
-0.16,-0.11,757.8385249,356.0128598,80.90972308,-9.090276921
-0.16,-0.1,756.731781,388.6808044,80.90972308,-9.090276921
-0.16,-0.09,755.7373848,421.5192875,80.90972308,-9.090276921
-0.16,-0.08,754.8581346,454.5108275,80.90972308,-9.090276921
-0.16,-0.07,754.0961682,487.636955,80.90972308,-9.090276921
-0.16,-0.06,753.4530848,520.8784644,80.90972308,-9.090276921
-0.16,-0.05,752.9300526,554.215616,80.90972308,-9.090276921
-0.16,-0.04,752.5279023,587.6282939,80.90972308,-9.090276921
-0.16,-0.03,752.2472058,621.096126,80.90972308,-9.090276921
-0.16,-0.02,752.0883411,654.5985732,80.90972308,-9.090276921
-0.16,-0.01,752.0515421,688.114993,80.90972308,-9.090276921
-0.16,0,752.1369349,721.6246843,80.90972308,-9.090276921
-0.16,0.01,752.3445591,755.10692,80.90972308,-9.090276921
-0.16,0.02,752.6743751,788.5409729,80.90972308,-9.090276921
-0.16,0.03,753.1262569,821.9061421,80.90972308,-9.090276921
-0.16,0.04,753.6999704,855.1817849,80.90972308,-9.090276921
-0.16,0.05,754.3951377,888.3473622,80.90972308,-9.090276921
-0.16,0.06,755.2111869,921.382502,80.90972308,-9.090276921
-0.16,0.07,756.1472874,954.2670884,80.90972308,-9.090276921
-0.16,0.08,757.2022708,986.9813816,80.90972308,-9.090276921
-0.16,0.09,758.374538,1019.506176,80.90972308,-9.090276921
-0.16,0.1,759.6619513,1051.823002,80.90972308,-9.090276921
-0.16,0.11,761.0617122,1083.914379,80.90972308,-9.090276921
-0.16,0.12,762.5702255,1115.764121,80.90972308,-9.090276921
-0.16,0.13,764.1829482,1147.357712,80.90972308,-9.090276921
-0.16,0.14,765.8942246,1178.682743,80.90972308,-9.090276921
-0.16,0.15,767.6971069,1209.729429,80.90972308,-9.090276921
-0.16,0.16,769.5831613,1240.491206,80.90972308,-9.090276921
-0.16,0.17,771.5422601,1270.965417,80.90972308,-9.090276921
-0.16,0.18,773.5623588,1301.154091,80.90972308,-9.090276921
-0.16,0.19,775.6292596,1331.06482,80.90972308,-9.090276921
-0.16,0.2,777.7263604,1360.711751,80.90972308,-9.090276921
-0.16,0.21,779.8343887,1390.116678,80.90972308,-9.090276921
-0.16,0.22,781.9311219,1419.310268,80.90972308,-9.090276921
-0.15,-0.22,806.225706,8.867965618,81.46923439,-8.53076561
-0.15,-0.21,804.4443104,39.22492716,81.46923439,-8.53076561
-0.15,-0.2,802.6625172,69.7609009,81.46923439,-8.53076561
-0.15,-0.19,800.9003046,100.5035776,81.46923439,-8.53076561
-0.15,-0.18,799.1749273,131.4720565,81.46923439,-8.53076561
-0.15,-0.17,797.501178,162.6780497,81.46923439,-8.53076561
-0.15,-0.16,795.8916372,194.126968,81.46923439,-8.53076561
-0.15,-0.15,794.356908,225.8188931,81.46923439,-8.53076561
-0.15,-0.14,792.9058389,257.7494436,81.46923439,-8.53076561
-0.15,-0.13,791.5457315,289.9105402,81.46923439,-8.53076561
-0.15,-0.12,790.2825363,322.2910771,81.46923439,-8.53076561
-0.15,-0.11,789.121034,354.8775052,81.46923439,-8.53076561
-0.15,-0.1,788.065004,387.654334,81.46923439,-8.53076561
-0.15,-0.09,787.1173788,420.6045578,81.46923439,-8.53076561
-0.15,-0.08,786.2803855,453.7100135,81.46923439,-8.53076561
-0.15,-0.07,785.5556738,486.9516749,81.46923439,-8.53076561
-0.15,-0.06,784.9444299,520.309891,81.46923439,-8.53076561
-0.15,-0.05,784.4474781,553.7645739,81.46923439,-8.53076561
-0.15,-0.04,784.0653676,587.2953428,81.46923439,-8.53076561
-0.15,-0.03,783.7984469,620.8816303,81.46923439,-8.53076561
-0.15,-0.02,783.6469242,654.5027576,81.46923439,-8.53076561
-0.15,-0.01,783.6109146,688.137984,81.46923439,-8.53076561
-0.15,0,783.6904738,721.7665383,81.46923439,-8.53076561
-0.15,0.01,783.8856181,755.367637,81.46923439,-8.53076561
-0.15,0.02,784.1963311,788.9204966,81.46923439,-8.53076561
-0.15,0.03,784.6225572,822.4043458,81.46923439,-8.53076561
-0.15,0.04,785.1641815,855.798444,81.46923439,-8.53076561
-0.15,0.05,785.8209954,889.0821123,81.46923439,-8.53076561
-0.15,0.06,786.5926507,922.2347834,81.46923439,-8.53076561
-0.15,0.07,787.478598,955.2360765,81.46923439,-8.53076561
-0.15,0.08,788.4780132,988.0659036,81.46923439,-8.53076561
-0.15,0.09,789.5897099,1020.704614,81.46923439,-8.53076561
-0.15,0.1,790.8120386,1053.133181,81.46923439,-8.53076561
-0.15,0.11,792.1427722,1085.333442,81.46923439,-8.53076561
-0.15,0.12,793.5789779,1117.288391,81.46923439,-8.53076561
-0.15,0.13,795.1168766,1148.982537,81.46923439,-8.53076561
-0.15,0.14,796.7516874,1180.402332,81.46923439,-8.53076561
-0.15,0.15,798.47746,1211.53667,81.46923439,-8.53076561
-0.15,0.16,800.2868926,1242.377471,81.46923439,-8.53076561
-0.15,0.17,802.1711369,1272.920353,81.46923439,-8.53076561
-0.15,0.18,804.1195896,1303.1654,81.46923439,-8.53076561
-0.15,0.19,806.1196705,1333.118021,81.46923439,-8.53076561
-0.15,0.2,808.1565865,1362.789929,81.46923439,-8.53076561
-0.15,0.21,810.2130832,1392.200222,81.46923439,-8.53076561
-0.15,0.22,812.2691823,1421.376592,81.46923439,-8.53076561
-0.14,-0.22,837.1757005,7.111361329,82.03038961,-7.969610394
-0.14,-0.21,835.4350228,37.46212929,82.03038961,-7.969610394
-0.14,-0.2,833.7028305,68.01221923,82.03038961,-7.969610394
-0.14,-0.19,831.9970234,98.78657801,82.03038961,-7.969610394
-0.14,-0.18,830.3329953,129.8018208,82.03038961,-7.969610394
-0.14,-0.17,828.7238793,161.067423,82.03038961,-7.969610394
-0.14,-0.16,827.1807795,192.5867923,82.03038961,-7.969610394
-0.14,-0.15,825.7129914,224.3582287,82.03038961,-7.969610394
-0.14,-0.14,824.3282088,256.3757768,82.03038961,-7.969610394
-0.14,-0.13,823.0327186,288.6299786,82.03038961,-7.969610394
-0.14,-0.12,821.8315827,321.1085314,82.03038961,-7.969610394
-0.14,-0.11,820.728808,353.7968584,82.03038961,-7.969610394
-0.14,-0.1,819.7275029,386.6785971,82.03038961,-7.969610394
-0.14,-0.09,818.8300221,419.7360132,82.03038961,-7.969610394
-0.14,-0.08,818.0380982,452.9503449,82.03038961,-7.969610394
-0.14,-0.07,817.3529612,486.302084,82.03038961,-7.969610394
-0.14,-0.06,816.7754453,519.7712019,82.03038961,-7.969610394
-0.14,-0.05,816.3060828,553.3373239,82.03038961,-7.969610394
-0.14,-0.04,815.9451861,586.9798605,82.03038961,-7.969610394
-0.14,-0.03,815.6929166,620.6781006,82.03038961,-7.969610394
-0.14,-0.02,815.5493411,654.4112736,82.03038961,-7.969610394
-0.14,-0.01,815.514476,688.1585863,82.03038961,-7.969610394
-0.14,0,815.5883186,721.8992405,82.03038961,-7.969610394
-0.14,0.01,815.7708659,755.6124391,82.03038961,-7.969610394
-0.14,0.02,816.0621209,789.2773849,82.03038961,-7.969610394
-0.14,0.03,816.4620863,822.8732798,82.03038961,-7.969610394
-0.14,0.04,816.9707458,856.3793306,82.03038961,-7.969610394
-0.14,0.05,817.5880323,889.7747667,82.03038961,-7.969610394
-0.14,0.06,818.3137847,923.0388769,82.03038961,-7.969610394
-0.14,0.07,819.1476906,956.1510717,82.03038961,-7.969610394
-0.14,0.08,820.0892174,989.0909766,82.03038961,-7.969610394
-0.14,0.09,821.1375312,1021.838563,82.03038961,-7.969610394
-0.14,0.1,822.2914019,1054.374322,82.03038961,-7.969610394
-0.14,0.11,823.5490969,1086.679493,82.03038961,-7.969610394
-0.14,0.12,824.9082615,1118.736341,82.03038961,-7.969610394
-0.14,0.13,826.3657873,1150.528503,82.03038961,-7.969610394
-0.14,0.14,827.9176674,1182.041403,82.03038961,-7.969610394
-0.14,0.15,829.5588399,1213.262738,82.03038961,-7.969610394
-0.14,0.16,831.2830179,1244.183051,82.03038961,-7.969610394
-0.14,0.17,833.0825076,1274.796385,82.03038961,-7.969610394
-0.14,0.18,834.9480135,1305.10104,82.03038961,-7.969610394
-0.14,0.19,836.8684315,1335.100425,82.03038961,-7.969610394
